MasterSite,SiteName,FriendlySiteName,Genus,Species,SPEC,SurveyDate,Primary,Secondary,SecNumConsec,Captures,Model,Reason
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/15/22,,,237,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/16/22,2,11,238,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,1/21/21,3,1,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/9/21,3,2,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,10/27/21,4,1,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,10/29/21,4,2,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,12/19/21,4,3,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,12/20/21,4,4,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,1/23/22,4,10,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,1/27/22,4,12,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,1/28/22,4,13,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,1/30/22,4,15,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,1/31/22,4,16,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/1/22,4,17,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/3/22,4,19,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/4/22,4,20,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/5/22,4,21,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/7/22,4,23,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/15/22,4,28,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/17/22,4,30,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,2/24/22,4,33,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,4/29/22,4,35,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,5/4/22,4,36,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,5/6/22,4,37,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,5/11/22,4,38,,1,0,Lack of data
SMNWR_E,SMNWR_E,SMNWR1601,Notophthalmus,viridescens,NOVI,5/14/22,4,39,,1,0,Lack of data
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/17/17,,,1,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/24/17,1,1,2,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/25/17,1,2,3,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/28/17,1,3,4,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/29/17,1,4,5,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/2/17,,,6,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/3/17,,,7,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/4/17,,,8,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/7/17,,,9,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/10/17,,,10,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/14/17,,,11,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/19/17,1,5,12,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/20/17,,,13,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/21/17,1,6,14,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/22/17,1,7,15,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/23/17,1,8,16,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/24/17,,,17,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/26/17,,,18,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/6/17,1,9,19,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/7/17,1,10,20,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/8/17,,,21,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/9/17,1,11,22,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/16/17,,,23,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/17/17,,,24,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/18/17,,,25,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/19/17,,,26,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/20/17,,,27,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/28/17,,,28,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/9/18,1,12,29,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/11/18,,,30,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/12/18,,,31,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/13/18,1,13,32,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/29/18,1,14,33,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/5/18,1,15,34,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/12/18,,,35,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/13/18,,,36,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,3/7/18,1,16,37,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,3/20/18,1,17,38,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/5/18,,,39,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/7/18,,,40,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/8/18,,,41,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/9/18,,,42,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/10/18,,,43,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/13/18,,,44,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/14/18,,,45,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/15/18,,,46,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/16/18,,,47,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/17/18,,,48,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/18/18,,,49,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/19/18,,,50,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/23/18,,,51,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/24/18,,,52,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/25/18,,,53,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/26/18,,,54,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/28/18,,,55,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/30/18,,,56,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/1/18,2,1,57,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/2/18,2,2,58,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/3/18,2,3,59,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/4/18,,,60,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/7/18,2,4,61,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/8/18,2,5,62,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/9/18,2,6,63,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/15/18,2,7,64,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/16/18,2,8,65,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/17/18,2,9,66,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/18/18,2,10,67,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/26/18,,,68,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/2/18,,,69,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/3/18,,,70,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/8/18,3,1,71,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/9/18,,,72,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/10/18,3,2,73,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/11/18,,,74,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/14/18,,,75,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/15/18,,,76,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/16/18,,,77,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/17/18,,,78,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/21/18,,,79,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/27/18,,,80,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/1/18,,,81,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/2/18,,,82,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/4/18,,,83,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/9/18,,,84,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/10/18,,,85,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,3/29/19,,,86,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,3/31/19,,,87,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/2/19,,,88,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/6/19,,,89,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/12/19,,,90,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/16/19,,,91,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/20/19,,,92,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/26/19,4,1,93,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/30/19,4,2,94,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/6/19,4,3,95,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/8/19,4,4,96,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/9/19,4,5,97,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/15/19,4,6,98,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/16/19,4,7,99,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/18/19,,,100,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/24/19,4,8,101,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/27/19,,,102,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/28/19,4,9,103,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/10/19,4,10,104,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/12/19,4,11,105,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/14/19,4,12,106,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/18/19,4,13,107,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/22/19,4,14,108,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/3/20,,,109,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/12/20,4,15,110,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/13/20,4,16,111,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/14/20,4,17,112,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/17/20,4,18,113,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/1/20,4,19,114,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/14/20,4,20,115,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/12/20,5,1,116,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/14/20,5,2,117,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/15/20,5,3,118,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/16/20,5,4,119,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/20/20,5,5,120,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/21/20,5,6,121,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/28/20,,,122,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/1/20,5,7,123,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/28/20,,,124,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/3/20,,,125,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/30/20,,,126,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/1/20,,,127,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/5/20,6,1,128,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/14/20,,,129,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/15/20,6,2,130,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/17/20,6,3,131,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/7/21,,,132,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/12/21,,,133,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/20/21,,,134,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/22/21,7,1,135,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/23/21,,,136,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/27/21,7,2,137,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/28/21,,,138,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,4/29/21,,,139,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/4/21,7,3,140,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/5/21,7,4,141,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/6/21,7,5,142,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/11/21,7,6,143,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,5/12/21,7,7,144,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/26/21,,,145,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/27/21,1,2,146,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/28/21,,,147,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,10/29/21,1,4,148,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/2/21,1,5,149,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/3/21,,,150,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/4/21,,,151,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/5/21,,,152,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/6/21,1,9,153,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/7/21,,,154,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/8/21,,,155,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/9/21,,,156,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/10/21,,,157,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/11/21,,,158,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/12/21,,,159,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/13/21,,,160,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/21/21,,,161,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/22/21,,,162,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,11/23/21,1,13,163,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/7/21,,,164,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/8/21,,,165,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/9/21,,,166,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/10/21,,,167,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/11/21,,,168,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/12/21,,,169,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/19/21,,,170,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/20/21,,,171,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,12/21/21,,,172,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/4/22,,,173,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/5/22,,,174,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/6/22,,,175,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/10/22,,,176,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/11/22,,,177,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/12/22,,,178,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/16/22,,,179,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/17/22,,,180,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/18/22,,,181,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/19/22,,,182,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/20/22,,,183,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/21/22,,,184,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/22/22,,,185,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/23/22,,,186,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/24/22,,,187,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/25/22,,,188,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/26/22,,,189,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/27/22,1,20,190,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/28/22,,,191,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/29/22,,,192,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/30/22,,,193,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,1/31/22,,,194,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/1/22,,,195,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/2/22,,,196,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/3/22,,,197,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/4/22,,,198,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/5/22,1,21,199,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/6/22,,,200,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/7/22,,,201,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/8/22,,,202,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/9/22,,,203,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/10/22,,,204,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/11/22,,,205,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/12/22,,,206,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/13/22,,,207,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/14/22,,,208,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/15/22,,,209,0,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/16/22,,,210,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/17/22,,,211,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/18/22,,,212,1,1,
SMNWR_W,SMNWR_W,SMNWR3001,Ambystoma,cingulatum,AMCI,2/19/22,,,213,0,1,
